ナカヤマ株式会社,,,,,エプロンショットボルト,SB80KA型エプロンショット,WZ8-074,6642,1420,個,,個,1,個,保全,,,,
ナカヤマ株式会社,,,,,X-30  ハブ　2961,,キー溝　H16,6643,22500,個,,個,1,個,保全,,,,
ナカヤマ株式会社,,,,,SB80/100 トラクションホイール,,,6644,148000,個,,個,1,個,保全,,,,
ナカヤマ株式会社,,,,,SB80/100 スプロケットホイール,,,6645,170000,個,,個,1,個,保全,,,,
ナカヤマ株式会社,,,,,X-30　側板　264,X-30ショット部品,,6646,113000,個,,個,1,個,保全,,,,
ナカヤマ株式会社,,,,,ゴムリング,ショット部品,WA-2020,6647,1400,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,シール　φ120,X-30ショット部品,WA-1897C,6648,690,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,シール,ショット部品,WA-1896,6649,690,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,ハンドル,ショット部品,WA-0036B,6650,3170,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,ブラケット,ショット部品,WA-2034,6651,1150,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,天井ライナー,ショット部品,WA-2024,6652,8300,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,側面ライナー,ショット部品,WA-2025,6653,8300,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,側面ライナー,ショット部品,WA-2026,6654,300,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,側面ライナー,ショット部品,WA-2027,6655,8300,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,ブレード,ショット部品,WA-0099A,6656,2250,枚,,枚,1,箱,西工場,,,,
ナカヤマ株式会社,,,,,コントロールゲージ,ショット部品,WA-3807,6657,12680,個,,個,1,個,西工場,,,,7
ナカヤマ株式会社,,,,,ディストリビューター,ショット部品,WA-0102,6658,4900,個,,個,1,個,西工場,,,,7
ナカヤマ株式会社,,,,,下部側面ライナー,S200Hショット部品,WA-0045,6659,19320,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,下部側面ライナー,ショット部品,WA-0046,6660,18000,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,止めバネ,ショット部品,WA-0100A,6661,790,個,,個,1,箱,西工場,,,,
ナカヤマ株式会社,,,,,袋ナット,ショット部品,WA-0024,6662,1190,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,天井ライナー,ショット部品,WA-0107,6663,33580,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,ブラケット,ショット部品,WA2034,6664,1470,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,木材ワッシャ,ショット部品,M12,6665,120,枚,,枚,1,枚,西工場,,,,
ナカヤマ株式会社,,,,,センタリングボルト,ショット部品,M16x35,6666,250,本,,本,1,本,西工場,,,,21
ナカヤマ株式会社,,,,,ディストリビューター（ND-30）,ショット部品,WA-1802,6667,2950,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,コントロールゲージ（NC-30）,ショット部品,WA-1661,6668,3950,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,ブレード（NB-30）,ショット部品,WA-2075,6669,1050,枚,,枚,1,箱,西工場,,,,
ナカヤマ株式会社,,,,,エンドライナ―（NE-30）,ショット部品,WA-2023,6670,11400,個,,個,1,個,西工場,,,,
ナカヤマ株式会社,,,,,コントロールゲージ,ショット部品,WA-2072,6671,5200,個,,個,1,個,西工場,,,,
長山鉄工所株式会社,,,,,100ΦVローラ部 Aジク,,1F3370A0019,6672,5760,個,,個,1,個,FBOX,,,,
長山鉄工所株式会社,,,,,100ΦVローラ部 Aローラ,,1F4020A0002,6673,7200,個,,個,1,個,FBOX,,,,
長山鉄工所株式会社,,,,,100ΦVローラ部 Nスクレーパ,,1F2440A0009,6674,1680,個,,個,1,個,FBOX,,,,
長山鉄工所株式会社,,,,,100ΦVローラ部 Aブラケット,,1F6150A0098,6675,19000,個,,個,1,個,FBOX,,,,
長山鉄工所株式会社,,,,,100ΦVローラ部 Aカラー,,2.07002E+11,6676,2160,個,,個,1,個,FBOX,,,,
長山鉄工所株式会社,,,,,②ブッシュA用磨耗管理ゲージ,,,6677,6200,個,,個,1,個,事務所,,,,
長山鉄工所株式会社,,,,,③ブッシュ用磨耗管理ゲージ (ピン篏合部品）,,,6678,7500,個,,個,1,個,事務所,,,,
長山鉄工所株式会社,,,,,④ブッシュ用磨耗管理ゲージ (ブッシュ篏合部品）,,,6679,5000,個,,個,1,個,事務所,,,,
長山鉄工所株式会社,,,,,⑤模型位置決め用ピン磨耗管理ゲージ,,,6680,6200,個,,個,1,個,事務所,,,,
長山鉄工所株式会社,,,,,⑥模型ブッシュ用磨耗管理ゲージ,,,6681,5000,個,,個,1,個,事務所,,,,
ナゴヤ機工株式会社,,,,,ライナー,,Ｃ4520,6682,3250,個,,個,1,個,保全,,,,
ナゴヤ機工株式会社,,,,,ベビーサンダー,,ボッシュ　GWS 7-100型,6683,8000,台,,台,1,,事務所,,,,
ナゴヤ機工株式会社,,,,,ピン　4266　（ロ）　　寸法179,APS　最少ロット30本,,6684,3000,個,,個,1,個,,,,,
ナゴヤ機工株式会社,,,,,ピン　4266　（イ）　　寸法195,APS　最少ロット30本,,6685,3000,個,,個,1,個,,,,,
ナゴヤ機工株式会社,,,,,ﾋﾟﾛｰﾌﾞﾛｯｸ,FBM,P203,6686,750,個,,個,1,400個注文の時,,,,,
ナゴヤ機工株式会社,,,,,パターンプレート　定盤　FBOX用,FBOX　10枚購入価格,アルミベース　25.5穴加工付,6687,24500,枚,,枚,1,枚,技術室前,,,,
ナゴヤ機工株式会社,,,,,ジャケット,FBOX,,6688,36000,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,キー,,,6689,480,個,,個,1,,品管,,,,
ナゴヤ機工株式会社,,,,,埋め込み金具　Φ32×50,,7052449　CW用,6690,740,個,,個,1,,,,,,
ナゴヤ機工株式会社,,,,,Ｖベルト,,,6696,0,個,,個,1,,,,,,
ナゴヤ機工株式会社,,,,,KHKｷﾞﾔー,,SW6-R1,6697,6956,個,,個,1,,,,,,
ナゴヤ機工株式会社,,,,,KHKｷﾞﾔー,キー溝上下2箇所有り,CG6-50R1,6698,18406,個,,個,1,,,,,,
ナゴヤ機工株式会社,,,,,KHKｷﾞﾔー,,SMA4-20,6699,3197,個,,個,1,,,,,,
ナゴヤ機工株式会社,,,,,FBM R1127A Aブッシュ,,S55C Φ69*25L,6700,3900,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,FBM　Aオサエ　F2421D,,,6701,65000,枚,,枚,1,,,,,,
ナゴヤ機工株式会社,,,,,D2150　Ａオサエ,,素材支給,6702,6800,個,,個,1,,FBOX,,,,
ナゴヤ機工株式会社,,,,,APS型板　上型・下型定盤,,Y3-103224,6703,67900,枚,,枚,1,枚,APS,,,,
ナゴヤ機工株式会社,,,,,1F2600A2033 Aピン,10本以上の場合,S45C Φ24*128L,6704,2900,本,,本,1,本,FBOX,,,,
ナゴヤ機工株式会社,,,,,（APS）ロット　A5017,,メッキ加工含む,6705,4900,個,,個,1,,,,,,
ナゴヤ機工株式会社,,,,,（APS）ピストン　A4124,,SS400,6706,3800,個,,個,1,,,,,,
ナゴヤ機工株式会社,,,,,（APS)ネジブッシュ　D4364,,APS,6707,950,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,（APS)ダイヤピン　D4357,,,6708,0,個,,個,1,,,,,,
ナゴヤ機工株式会社,,,,,（APS)Aスペーサー　E5217,,,6709,3500,個,,個,1,,,,,,
ナゴヤ機工株式会社,,,,,（APS)Ａガイド　　ZD2006,,,6710,6500,個,,個,1,,,,,,
ナゴヤ機工株式会社,,,,,（APS)A5017　PTロッド,,素材・加工,6711,3900,個,,個,1,個,,,,,
ナゴヤ機工株式会社,,,,,(APS）A4124　ピストン,,加工,6712,3800,個,,個,1,個,,,,,
ナゴヤ機工株式会社,,,,,（APS)A4123　カラー,,素材・加工,6713,500,個,,個,1,個,,,,,
ナゴヤ機工株式会社,,,,,（APS)A4038　ブッシュ,,素材・加工,6714,4800,個,,個,1,個,,,,,
ナゴヤ機工株式会社,,,,,（APS)A4037　オサエ,,加工,6715,6500,個,,個,1,個,,,,,
ナゴヤ機工株式会社,,,,,（APS)　E4007　位置決めピン,,素材（焼入）・加工,6716,1050,個,,個,1,個,,,,,
ナゴヤ機工株式会社,,,,,Y2-121749   アルミ補助プレート,材料費\22000 加工費\12000,,6717,34000,枚,,枚,1,枚,,,,,
ナゴヤ機工株式会社,,,,,Aレール,,1F5310A2027,6718,1650,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,抜型ピン受け座,材質：S45C,Y2-121749,6719,480,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,ネジブッシュ,材質：S45C,Y2-121749,6720,890,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,Aピン D5013,S45C 焼きいれ,,6721,1700,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,ピン D5006,S45C 焼きいれ,,6722,4200,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,スリーブ固定ピン　1本,,,6723,6500,個,,個,1,個,技術室,,,,
ナゴヤ機工株式会社,,,,,スリーブ固定ピン　3本,,,6724,5500,個,,個,1,個,技術室,,,,
ナゴヤ機工株式会社,,,,,スリーブ固定ピン　10本,,,6725,4200,個,,個,1,個,技術室,,,,
ナゴヤ機工株式会社,,,,,スクイズBD　1F4210A2012,,,6726,3500,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,Aライナ　D4358,,,6727,27000,個,,個,1,個,保全,,,,
ナゴヤ機工株式会社,,,,,Aライナ　D4359,,,6728,22000,個,,個,1,個,保全,,,,
ナゴヤ機工株式会社,,,,,フィーダー用台車　修理費用,,,6729,0,台,,台,1,台,,,,,
ナゴヤ機工株式会社,,,,,ピン　Φ49*140,100本の場合,,6731,2800,個,,個,1,個,ショット,,,,
ナゴヤ機工株式会社,,,,,上枠ガイドブッシュ(丸）,,Φ72*67L,6732,2800,個,,個,1,個,保全,,,,
ナゴヤ機工株式会社,,,,,下枠ガイドブッシュ(丸）,,Φ72*40L,6733,2200,個,,個,1,個,保全,,,,
ナゴヤ機工株式会社,,,,,上枠ガイドブッシュ(平）,,Φ72*67L,6734,2600,個,,個,1,個,保全,,,,
ナゴヤ機工株式会社,,,,,下枠ガイドブッシュ(平）,,Φ72*40L,6735,2500,個,,個,1,個,保全,,,,
ナゴヤ機工株式会社,,,,,Aピン　1F2620A0002,,,6736,1830,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,Aジク　W2046,S45Cで見積り,S45C,6737,1950,個,,個,1,個,保全,,,,
ナゴヤ機工株式会社,,,,,Aピン W2066A,S45Cで見積り,S45C,6738,2460,個,,個,1,個,保全,,,,
ナゴヤ機工株式会社,,,,,Aフランジ　W2065D,S45Cで見積り,S45C,6739,5400,個,,個,1,個,保全,,,,
ナゴヤ機工株式会社,,,,,ミックスマラーライナープレート（底面）　5G2400B0049 (ニ）,,,6740,35000,枚,,枚,1,枚,保全,,,,
ナゴヤ機工株式会社,,,,,ミックスマラーライナープレート（底面）　5G2400B0049 (ホ),,,6741,48000,枚,,枚,1,枚,保全,,,,
ナゴヤ機工株式会社,,,,,ダイヤピン D4357,,,6742,5700,個,,個,1,個,保全,,,,
ナゴヤ機工株式会社,,,,,基準ピン D4356,,,6743,4200,個,,個,1,個,保全,,,,
ナゴヤ機工株式会社,,,,,Aローラ,,B2525,6744,5000,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,Φ90　ツバ付ローラ　（組付品）,,B001,6745,10000,組,,組,1,組,APS,,,,
ナゴヤ機工株式会社,,,,,加工冶具,,Φ58*95L (R/L),6747,11500,式,,式,1,式,品管,,,,
ナゴヤ機工株式会社,,,,,加工冶具,,Φ18*65L (R/L),6748,8800,式,,式,1,式,品管,,,,
ナゴヤ機工株式会社,,,,,Aブラケット,,E4611,6749,9100,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,シム　1t,,E4614,6750,400,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,シム　0.8t,,E4614,6751,400,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,シム　0.3t,,E4614,6752,420,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,シム　0.2t,,E4614,6753,950,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,レベリング用,,E6045,6754,1900,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,ブラケット,,E4048,6755,1300,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,タップ,,,6756,4000,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,ブラケット　C4520,,ロ：25キリ孔無し,6757,3900,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,Aライナ,,1B6300A2088,6758,52000,個,,個,1,個,,,,,
ナゴヤ機工株式会社,,,,,Aライナ,,1F6300A2684,6759,46000,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,Aライナ,,1F6300A2678,6760,35500,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,Aブシュ,,1B1610A2002,6761,1100,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,Aブシュ,,1B1610A2003,6762,1100,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,Aブシュ,,1B1610A2000,6763,1330,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,Aサガネ,,1B4120A2002,6764,650,個,,個,1,個,APS,,,,
ナゴヤ機工株式会社,,,,,湯口カップ,,1F7000A2033,6765,4700,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,湯口カップ,,1F7030A2505,6766,4950,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,Φ100Vローラ,,1F4020A0002,6767,7500,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,Aオサエ,,1F4370A2064,6768,2600,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,ジャケット,,AC2B-F,6769,48500,個,,個,1,個,FBOX,,,,
ナゴヤ機工株式会社,,,,,支給型定板張替え・木枠製作,,,6770,235000,式,,式,1,式,FBOX,,,,
ナゴヤ機工株式会社,,,,,継手ピン,,SB　D0242E,6771,3200,本,,本,1,本,保全,,,,
ナゴヤ機工株式会社,,,,,特殊製作ボルト,,M20×80　SCM435　焼入れ,6772,1050,本,,本,1,本,保全,,,,
ナゴヤ機工株式会社,,,,,APS型板　上型　下型定盤,,YS-103224,6773,67900,枚,,枚,1,枚,技術室,,,,
ナゴヤ機工株式会社,,,,,オサエ,,MSF30　B0133,6774,24300,枚,,枚,1,枚,FBOX,,,,
ナゴヤ機工株式会社,,,,,オサエ,,MSF30　B0132,6775,19400,枚,,枚,1,枚,FBOX,,,,
ナゴヤ機工株式会社,,,,,オサエ,,MSF30　B0164D1,6776,34200,枚,,枚,1,枚,FBOX,,,,
ナゴヤ機工株式会社,,,,,オサエ,,MSF30　B0165A,6777,23500,枚,,枚,1,枚,FBOX,,,,
ナゴヤ機工株式会社,,,,,定盤台車用シャフト,,Φ28*390.5,6778,1950,本,,本,1,本,FBOX,,,,
ナゴヤ機工株式会社,,,,,定盤台車用コマ,,Φ75*37*Φ17,6779,1670,本,,本,1,本,FBOX,,,,
ナゴヤ機工株式会社,,,,,(APS) D4329 Aライナ (イ),,素材・加工,6780,1220,本,,本,1,,APS,,,,
ナゴヤ機工株式会社,,,,,(APS) D4329 Aライナ (ロ),,素材・加工,6781,1220,本,,本,1,,APS,,,,
株式会社西郡商店,,,,,ロングフジローブ（直付）,,L=600,6782,12200,双,,双,1,双,事務所,,,,
株式会社西郡商店,,,,,ボロンノズルA,,Φ5　（アルミガード）,6783,10020,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,不二製作所　ショット材,20KG単位で注文,ZC-400,6784,4235,KG,,KG,1,KG,ショット場,,,,
株式会社西郡商店,,,,,不二製作所　ジルコンショット,20KG単位で注文,FZS-425,6785,4060,KG,,KG,1,KG,ショット場,,,,
株式会社西郡商店,,,,,電産芝浦　高周波インバータ電源,,HFI-130B,6786,335000,台,,台,1,台,堰折場,,,,
株式会社西郡商店,,,,,NTN　グリスニップル,,GA-1/4-28UNF,6787,174,個,,個,1,個,ショット場,,,,
株式会社西郡商店,,,,,日東工器　ベントチゼル,,20×120（77142）,6788,2044,個,,個,1,個,ペプセット,,,,
株式会社西郡商店,,,,,下西製作所　ハンドマグネットキャッチ,,SM-1013,6789,2680,個,,個,1,個,バリンダー,,,,
株式会社西郡商店,,,,,パナソニック　安全ブレーカ　HB型,,2P1E20AT　BS1112,6790,850,個,,個,1,個,西工場,,,,
株式会社西郡商店,,,,,パナソニック　防水コンセント,,WK2103,6791,820,個,,個,1,個,西工場,,,,
株式会社西郡商店,,,,,カナフレックス　ダクトホース,,Φ75　2ｍ,6792,3220,本,,本,1,本,西工場,,,,
株式会社西郡商店,,,,,ASH　ロング六角棒レンチ,,AL0800,6793,287,本,,本,1,本,中子,,,,
株式会社西郡商店,,,,,bonbone ワーキングアシストLB,,M　000-8023,6794,14450,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,bonbone ワーキングアシストLB,,L　000-8022,6795,14450,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,ハイコーキ　グラインダ,,G1810DB（2XPZ）,6796,46470,台,,台,1,台,事務所,,,,
株式会社西郡商店,,,,,SK-11　エアーダスター,,SAD-001,6797,967,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,アイリス　ダンボール,,M-DB-100B　460×250×170,6798,156,枚,,枚,1,枚,事務所,,,,
株式会社西郡商店,,,,,ステンレスターンバックル,,TB-5HM　両フック,6800,632,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,ワイヤーロープ　6×7,,3mm×20m　メッキ,6801,737,巻,,巻,1,巻,事務所,,,,
株式会社西郡商店,,,,,アルミスリーブ,,W-3,6802,19,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,カネテック　電磁リフマー,,LMU-30SRD,6803,284580,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,ジュビリー　ホースバンド,,Φ200用（8・1/2　Φ184～216用）,6804,505,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,NTN　ベアリング,GN:普通与圧,7210CDB/GNP4,6805,18144,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,ベアリング,,7210CTYNSULP4,6806,9240,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,ベアリング,,6012C3ZZ（6012ZZC3E）,6807,1394,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,ベアリング,,6011C3ZZ（6011ZZC3E）,6808,1240,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,日立　手押しトロリ,,1/2BP,6809,19355,台,,台,1,台,事務所,,,,
株式会社西郡商店,,,,,バイタル工業 プレーントロリー,送料￥2000　AP-10と同時注文,AP-05,6810,8450,台,,台,1,台,事務所,,,,
株式会社西郡商店,,,,,バイタル工業 プレーントロリー,送料￥2000　AP-05と同時注文,AP-10,6811,10400,台,,台,1,台,事務所,,,,
株式会社西郡商店,,,,,大洋製器 JISシャックル M級 黒,送料￥1000,SC-40,6812,5580,台,,台,1,台,事務所,,,,
株式会社西郡商店,,,,,ハンドパレットトラック 軽量型,,THPT15-122-68S,6813,39000,台,,台,1,台,事務所,,,,
株式会社西郡商店,,,,,フラットチゼル,,17501910,6814,1963,本,,本,1,本,事務所,,,,
株式会社西郡商店,,,,,ストレートグラインダロングタイプ,,NHG-65LKA,6816,24800,台,,台,1,台,事務所,,,,6
株式会社西郡商店,,,,,標準チップ,,XCITE120 667063,6817,18980,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,MRチップ用マイクロスクリーンキット,,10個入 667155,6818,8480,袋,,袋,1,袋,事務所,,,,
株式会社西郡商店,,,,,チップ掃除用ニードル,,667185,6819,2430,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,TRUSCO 超硬バー,,TB2C095,6820,2037,本,,本,1,本,事務所,,,,
株式会社西郡商店,,,,,㈱ムラキ　グラインダ,,MAR-PG75290,6821,16870,台,,台,1,台,事務所,,,,
株式会社西郡商店,,,,,ラッチ組,ジブクレーン、フック抜け止め,813896,6822,2565,個,,個,1,個,事務所,,,,
株式会社西郡商店,,,,,JIS玉掛ワイヤ 0/0,,12×3ｍ,6823,1550,本,,本,1,本,塗装場,,,,3
株式会社西郡商店,,,,,ロックペイント グレージングパテⅡ,3Mアクリルレッドパテ 廃盤につき、代替品,029-0213-65,6824,1450,本,,本,1,,塗装場,,,,2
株式会社西郡商店,,,,,JIS玉掛ワイヤ,塗装 アクスルハウジングで使用,12mm×2m,6825,1280,本,,本,1,本,事務所,,,,
株式会社西郡商店,,,,,スイデン　送風機,,SJF-300RS-1,6826,24500,個,,個,1,,電気炉,,,,5
日光物産株式会社,,,,,耐熱安全靴　HR208,10/1以降,26.5cm,6828,7350,足,,足,1,足,事務所,,,,5
日光物産株式会社,,,,,安全靴　HR206K(カバー付),,,6829,6060,足,,足,1,足,事務所,,,,
日光物産株式会社,,,,,安全靴　HF1055,,,6830,3890,足,,足,1,足,事務所,,,,
日光物産株式会社,,,,,短靴　601,11/21以降,,6831,3940,足,,足,1,足,事務所,,,,
日光物産株式会社,,,,,半長靴　606,11/21以降,,6832,6240,足,,足,1,足,事務所,,,,
日光物産株式会社,,,,,半長マジック　654,11/21以降,,6833,7890,足,,足,1,足,事務所,,,,
ニートレックス株式会社,,,,,フジミ　ポリシングコンパウンド,,FM　No.2　　500ｃｃ,6834,3250,缶,,缶,1,,品管（瀬良）,,,,
ニートレックス株式会社,,,,,ハイラップM,20枚/箱,PVC C 220 M 100D 10T 15H,6835,8800,箱,,箱,1,,事務所,,,,14
ニートレックス株式会社,,,,,ドレッサー替え刃,,,6838,6200,箱,,箱,1,箱,事務所,,,,
ニートレックス株式会社,,,,,電着ダイヤブレード　16インチ,,405D*3.2T*25.4H,6839,55000,枚,,枚,1,枚,事務所,,,,
ニートレックス株式会社,,,,,電着ダイヤブレード　14インチ,,355D*3.2T*25.4H,6840,43000,枚,,枚,1,枚,事務所,,,,
ニートレックス株式会社,,,,,重松製　防じんマスク,最少ロット10個,DR-76DSU2K(ML)HB,6842,1800,個,,個,1,個,事務所,,,,14
ニートレックス株式会社,,,,,軸付砥石(円盤）　小,,38*6*6*35L,6847,150,個,,個,1,袋,事務所,,,,
ニートレックス株式会社,,,,,軸付砥石(円柱）,,35*23*6*35L,6848,150,個,,個,1,袋,事務所,,,,
ニートレックス株式会社,,,,,軸付砥石(円柱),原田　最小ロット100個　4/1～値上げ無し,13*25*6*35L　VA36P ストレート,6849,165,本,,本,1,袋,事務所,,,,0
ニートレックス株式会社,,,,,軸付砥石,平田,ジクツキ V A 36 O 50D 13T 6SD 36L,6850,150,個,,個,1,袋,事務所,,,,
ニートレックス株式会社,,,,,研磨剤　（500G入り）,,FUJIMI　No.2,6851,3250,個,,個,1,個,事務所(品管）,,,,
ニートレックス株式会社,,,,,研削砥石　BA24N,,150D*15T*12.7H,6852,750,枚,,枚,1,枚,事務所,,,,
ニートレックス株式会社,,,,,研削砥石　BA24N,,150D*16T*12.7H,6853,750,枚,,枚,1,,事務所,,,,
ニートレックス株式会社,,,,,研削砥石　BA24N,,150D*16T*12.7H　硬め,6854,750,枚,,枚,1,,事務所,,,,
ニートレックス株式会社,,,,,研削砥石　BA24N,,150D*16T*12.7H　硬め　粗い,6855,750,枚,,枚,1,,,,,,
ニートレックス株式会社,,,,,研削砥石　BA24N,,150D*16T*12.7H　粗い,6856,750,枚,,枚,1,,,,,,
ニートレックス株式会社,,,,,研削砥石　BA20P　ジルコニア入り,ジルコニア,150*16*12.7　　　　　（APS用）,6857,750,枚,,枚,1,,,,,,
ニートレックス株式会社,,,,,研削砥石　BA20P,,150*16*12.7,6858,750,枚,,枚,1,,,,,,
ニートレックス株式会社,,,,,研削砥石　BA20P,,150*16*12.7　A20P　（品管用）,6859,750,枚,,枚,1,,,,,,
ニートレックス株式会社,,,,,研削砥石　BA20N,,150*16*12.7,6860,750,枚,,枚,1,,,,,,
ニートレックス株式会社,,,,,研削砥石,,355*6T*25.4H,6861,1700,枚,,枚,1,,APS,,,,
ニートレックス株式会社,,,,,研削砥石,ホイストドラム用　5ミリ,355*5T*25.4H,6862,2000,枚,,枚,1,箱,西工場,,,,
ニートレックス株式会社,,,,,研削砥石,,205*19*15.88　V　WA60K,6863,2000,枚,,枚,1,,ペプ　グラインダー用2枚セット,,,,
ニートレックス株式会社,,,,,オフセット砥石,高周波用砥石　4/1より新価格,180*6*22.23,6864,370,枚,,枚,1,箱,仕上げ場,,,,15
ニートレックス株式会社,,,,,軸長砥石　砲弾型,4/1～値上げなし,V A 36 O 16*32*6*180L,6865,410,個,,個,1,袋,事務所,,,,21
ニートレックス株式会社,,,,,軸長砥石,,V WA 60 P 16D 5T 6SD 150L,6866,250,本,,本,1,本,事務所,,,,
ニートレックス株式会社,,,,,軸付き砥石,,V A 36 P 16D 32T 6SD 30L ストレート,6867,115,個,,個,1,袋,事務所,,,,
ニートレックス株式会社,,,,,オフセット 3M #36+ 180D 4.2T 22.23H PN81148,最小ロット20枚,,6868,1780,枚,,枚,1,枚,,,,,
ニートレックス株式会社,,,,,軸付砥石(円盤）,,B A 36 O 50D 9T 6SD 35L,6870,160,個,,個,1,式,事務所,,,,
ニートレックス株式会社,,,,,アドフロー電動ファンセット,,（フェイスシールド）　JADM-307J,6871,107000,個,,個,1,個,事務所,,,,
ニートレックス株式会社,,,,,3Mバーサフロー　バイザーカバー,1箱10枚入,M-928,6872,610,箱,,箱,1,箱,事務所,,,,
ニートレックス株式会社,,,,,ダイヤブレード7インチ,松浦用,EP SD 180D 3T 22.23H,6873,12300,枚,,枚,1,枚,仕上げ,,,,
ニートレックス株式会社,,,,,長軸型ストレートグラインダー,,FG-26HL-2,6874,18900,台,,台,1,台,事務所,,,,
ニートレックス株式会社,,,,,3M取替式防毒マスク,10個注文時単価,3200 OHSP,6876,2730,個,,個,1,,事務所,,,,
ニートレックス株式会社,,,,,アドフロー充電器,,833111,6877,12500,個,,個,1,個,事務所,,,,
ニートレックス株式会社,,,,,アドフロー電動ファン本体,,832005J,6878,62000,個,,個,1,,事務所,,,,0
ニートレックス株式会社,,,,,アドフロー　フェイスシール,,M-937,6879,3700,個,,個,1,個,事務所,,,,
ニートレックス株式会社,,,,,軸長砥石　V A 36 O 25D 38T 6SD 100L M割型,フラン　藤井さんからの注文,,6880,330,個,,個,1,個,フラン,,,,
ニートレックス株式会社,,,,,防じんマスク　DR28SN3 取替えフィルター,,,6881,912,個,,個,1,セット,事務所,,,,
ニートレックス株式会社,,,,,メタルダイヤ　SD #30 +3 25D 35T 6SD 35L 砲弾型,,,6882,19500,個,,個,1,個,事務所,,,,
ニートレックス株式会社,,,,,メタルオフセット　SD 30 Φ100 15H 15W 3X,,,6883,33000,個,,個,1,枚,事務所,,,,
ニートレックス株式会社,,,,,クーレット（ジャケットタイプ・VT本体1ケ）　VT-7K2,,,6884,28000,個,,個,1,個,事務所,,,,
ニートレックス株式会社,,,,,冷却服（VT-7K2用),,,6885,16000,個,,個,1,個,事務所,,,,
ニートレックス株式会社,,,,,ロータリーバー,,SF-5ML6-D,6886,3850,個,,個,1,個,事務所,,,,
