ニート221215,ニート01,にーとれっくす,㈱ニートレックス,100,3Mアドフロー　ロングバッテリー,,837631,,"23,900.00 ",個,,個,,,事務所,2022/12/16,640387200,値上げ,1週間以内（即納）,,,,,,,,,,,,,
ニート230123-01,ニート01,にーとれっくす,㈱ニートレックス,12,3M面体交換用　吸気弁,,382　（10個/箱）,,"2,450.00 ",箱,,箱,,,フラン,2023/1/23,640391000,新規,1週間以内（即納）,,,,,,,,,,,,,
ニート230123-02,ニート01,にーとれっくす,㈱ニートレックス,12,3M面体交換用　排気弁,,383　（10個/箱）,,"2,450.00 ",箱,,箱,,,フラン,2023/1/23,640391000,新規,1週間以内（即納）,,,,,,,,,,,,,
ニート230327-06,ニート01,にーとれっくす,㈱ニートレックス,,研削砥石,,B A 36P 355D 12T 25.4H,,"2,350.00 ",箱,,箱,,,,2023/3/27,,値上げ,,,,,,,,,,,,,,
ニート230327-07,ニート01,にーとれっくす,㈱ニートレックス,,研削砥石,,B A 36P 355D 8T 25.4H,,"2,030.00 ",箱,,箱,,,,2023/3/27,,値上げ,,,,,,,,,,,,,,
ニート230327-08,ニート01,にーとれっくす,㈱ニートレックス,,研削砥石,,B A 36P 355D 10T 25.4H,,"2,650.00 ",箱,,箱,,,,2023/3/27,,値上げ,,,,,,,,,,,,,,
ニート230425,ニート01,にーとれっくす,㈱ニートレックス,51,オフセット砥石　,サンダーの刃,BA/WA24Q　125D 6T 22H,,245.00 ,枚,,枚,,,事務所,2023/4/25,,新規,1週間～10日程度,,,,,,,,,,,,,
ニート230510-01,ニート01,にーとれっくす,㈱ニートレックス,52,オフセット砥石　,125mmサンダー用,B MNX 24Q 125D 6T 22H,,360.00 ,枚,,枚,,,仕上げ,2023/5/10,640407600,新規,1週間以内（即納）,,,,,,,,,,,,,
ニート230510-02,ニート01,にーとれっくす,㈱ニートレックス,52,オフセット砥石　,150mmサンダー用,B MNX 24Q 150D 6T 22H,,450.00 ,枚,,枚,,,仕上げ,2023/5/10,640407600,新規,1週間以内（即納）,,,,,,,,,,,,,
ニート230613,ニート01,にーとれっくす,㈱ニートレックス,100,軸長砥石,ホイスト用　出荷検査・仕上げで使用,ジクツキ V A 36 P 19D 38T 6SD 180L,最小ロット50個,460.00 ,個,,個,,,出荷検査,2023/6/13,640411600,新規,2週間,,,,,,,,,,,,,
ニート230619-01,ニート01,にーとれっくす,㈱ニートレックス,60,超硬バー,,CB2C　105　150L,,"3,500.00 ",個,,個,,,出荷検査,2023/6/19,640411701,新規,1週間以内（即納）,,,,,,,,,,,,,
ニート230619-02,ニート01,にーとれっくす,㈱ニートレックス,60,超硬バー,,CB7C　203C,,"2,900.00 ",個,,個,,,出荷検査,2023/6/19,640411701,新規,1週間以内（即納）,,,,,,,,,,,,,
ニート230619-03,ニート01,にーとれっくす,㈱ニートレックス,60,超硬バー,,CB7C　101C,,"1,980.00 ",個,,個,,,出荷検査,2023/6/19,640411701,新規,1週間以内（即納）,,,,,,,,,,,,,
ニート230810,ニート01,にーとれっくす,㈱ニートレックス,60,超硬バー,,ED-80-150L,,"4,800.00 ",個,,個,,,事務所,2023/8/10,640417100,新規,1週間以内（即納）,,,,,,,,,,,,,
ニート240119,ニート01,にーとれっくす,㈱ニートレックス,70,スーパースリム 1.7T 22H,1箱＝10枚,セツダン B SZ 46 T 150D 1.7T 22H,10枚＠510　30枚～＠460,460.00 ,枚,,枚,,,塗装場,2024/1/19,640407500,新規,1週間以内（即納）,,,,,,,,,,,,,
ニート240213,ニート01,にーとれっくす,㈱ニートレックス,60,超硬バー,,SC-51M-D,CD-10相当品,"1,950.00 ",本,,本,,,出荷検査,2025/2/13,,値上げ,1週間以内（即納）,,,,,,,,,,,,,
ニート240207-02,ニート01,にーとれっくす,㈱ニートレックス,60,超硬バー,,CD-60-150L,CB2C 105 150L相当品,"3,660.00 ",個,,個,,,出荷検査,2024/2/7,640432703,新規,1週間以内（即納）,,,,,,,,,,,,,
ニート241101-01,ニート01,にーとれっくす,㈱ニートレックス,60,超硬バー,在庫有の場合、13時までに注文すると当日発送,CD-60,,"3,000.00 ",個,,個,,,出荷検査,2024/11/4,640454900,,1週間以内（即納）,,,,,,,,,,,,,
ニート241101-02,ニート01,にーとれっくす,㈱ニートレックス,60,超硬バー,在庫有の場合、13時までに注文すると当日発送,LD-60,,"3,700.00 ",個,,個,,,出荷検査,2024/11/4,640454900,,1週間以内（即納）,,,,,,,,,,,,,
ニート241101-03,ニート01,にーとれっくす,㈱ニートレックス,60,超硬バー,在庫有の場合、13時までに注文すると当日発送,FD-70,,"4,000.00 ",個,,個,,,出荷検査,2024/11/4,640454900,,1週間以内（即納）,,,,,,,,,,,,,
ニート241101-04,ニート01,にーとれっくす,㈱ニートレックス,60,超硬バー,在庫有の場合、13時までに注文すると当日発送,CD-80-150L,,"6,600.00 ",個,,個,,,出荷検査,2024/11/4,640454900,,1週間以内（即納）,,,,,,,,,,,,,
ニート241118,ニート01,にーとれっくす,㈱ニートレックス,100,3M スピードグラス 連結管,,834016,仕上げで使用中の電動ファン付呼吸保護具の連結ホース,"6,700.00 ",個,,個,,,仕上げ,2024/11/20,640457200,新規,1週間以内（即納）,,,,,,,,,,,,,
ニート241129,ニート01,にーとれっくす,㈱ニートレックス,60,超硬バー,,CB7C 103,,"3,400.00 ",個,,個,,,出荷検査,2024/11/29,640460100,値上げ,1週間以内（即納）,,,,,,,,,,,,,
ニート241220,ニート01,にーとれっくす,㈱ニートレックス,60,オフセット砥石　,200枚/箱の販売(バラ売りなし),B A/WA 24 Q 100D 6T 15H,,95.00 ,枚,,枚,,,仕上げ,2024/12/20,640463200,,1週間以内（即納）,,,,,,,,,,,,,
ニート250318-01,ニート01,にーとれっくす,㈱ニートレックス,60,SGS ロータリーバー,,SB-5M-DD,CB1C-108E相当品,"6,500.00 ",個,,個,,,出荷検査,2025/3/19,640472100,,受注後7～10日,,,,,,,,,,,,,
ニート250318-02,ニート01,にーとれっくす,㈱ニートレックス,60,SGS ロータリーバー,,SF-5M-D,CB3C-106相当品,"4,500.00 ",個,,個,,,出荷検査,2025/3/19,640472100,,受注後7～10日,,,,,,,,,,,,,
二華017-00,二華01,にかいえんいんさつ,二華園印刷,,領収書,,50冊,,"24,500.00 ",式,1,式,,,,2008/2/1,080129,現行どおり,,,,,,,,,,,,,,
二華022-150216,二華01,にかいえんいんさつ,二華園印刷,,封筒 (料金後納入り),,角形2号　大　　（500枚）,,"6,000.00 ",式,1,式,,,,2010/5/1,100416,原価低減（5％)協力により,,,,,,,,,,,,,,
二華023-00,二華01,にかいえんいんさつ,二華園印刷,,封筒,,角形1号　特大,,,,,,,,,2010/5/1,100416,原価低減（5％)協力により,,,,,,,,,,,,,,
二華240726,二華01,にかいえんいんさつ,二華園印刷,,封筒,A4サイズ,角形2号　大　　（500枚）,,"9,600.00 ",式,1,式,,,,2024/7/29,,原材料の大幅な値上げにより,,,,,,,,,,,,,,
二華021-00,二華01,にかいえんいんさつ,二華園印刷,,封筒,,長形3号　中　（1000枚）,,"5,529.00 ",式,1,式,,,,2010/5/1,100416,原価低減（5％)協力により,,,,,,,,,,,,,,
二華028-01,二華01,にかいえんいんさつ,二華園印刷,,封筒 角型1号　糊付,特大サイズ,,特大　500枚/式,"11,500.00 ",式,1,式,,,,2017/3/1,,糊付再見積,,,,,,,,,,,,,,
二華019-221110,二華01,にかいえんいんさつ,二華園印刷,,封筒 長型3号　糊付 (料金後納入り),中サイズ,,中　1000枚/式 2022.11月より単価改正,"12,500.00 ",式,1,式,,,,2019/11/26,,値上げ,,,,,,,,,,,,,,
二華20250130,二華01,にかいえんいんさつ,二華園印刷,100,封筒 長形4号（料金後納入り・糊付）,小サイズ,1000枚,,"9,800.00 ",式,1,式,,,事務所,2025/2/5,,再見積,,,,,,,,,,,,,,
二華012-00,二華01,にかいえんいんさつ,二華園印刷,,発送案内,,100冊,,"50,000.00 ",式,1,式,,,,2008/2/1,080129,現行どおり,,,,,,,,,,,,,,
二華012-170516-1,二華01,にかいえんいんさつ,二華園印刷,,発送案内,,50冊,,"31,000.00 ",式,1,式,,,事務所,2017/5/16,　,再見積り,,,,,,,,,,,,,,
二華012-191225,二華01,にかいえんいんさつ,二華園印刷,,発送案内,,50冊,,"33,000.00 ",式,1,式,,,事務所,2019/12/25,　,再見積り,,,,,,,,,,,,,,
二華015-00,二華01,にかいえんいんさつ,二華園印刷,,納品書　4P,,50冊,,"32,500.00 ",式,1,式,,,,2008/2/1,080129,現行どおり,,,,,,,,,,,,,,
二華027-00,二華01,にかいえんいんさつ,二華園印刷,,納品書　4P,,50冊,,"31,525.00 ",式,1,式,,,,2010/5/1,100416,原価低減（5％)協力により,,,,,,,,,,,,,,
二華014-00,二華01,にかいえんいんさつ,二華園印刷,,納品書　3P　(仕入）,,50冊,,"30,000.00 ",式,1,式,,,,2008/2/1,080129,現行どおり,,,,,,,,,,,,,,
二華026-00,二華01,にかいえんいんさつ,二華園印刷,,納品書　3P　(仕入）,,50冊,,"29,100.00 ",式,1,式,,,,2010/5/1,100416,原価低減（5％)協力により,,,,,,,,,,,,,,
二華010-00,二華01,にかいえんいんさつ,二華園印刷,,注文書（モールド）,,5000部,,"57,500.00 ",式,1,式,,,,2008/2/1,080129,現行どおり,,,,,,,,,,,,,,
二華016-00,二華01,にかいえんいんさつ,二華園印刷,,注文書,,50冊,,"27,500.00 ",式,1,式,,,,2008/2/1,080129,現行どおり,,,,,,,,,,,,,,
二華008-00,二華01,にかいえんいんさつ,二華園印刷,,請求書,,20冊,,"12,000.00 ",式,1,式,,,,,,,,,,,,,,,,,,,,
二華013-00,二華01,にかいえんいんさつ,二華園印刷,,請求書,,20冊,,"12,000.00 ",式,1,式,,,,2008/2/1,080129,現行どおり,,,,,,,,,,,,,,
二華028-00,二華01,にかいえんいんさつ,二華園印刷,,請求書,,20冊,,"11,640.00 ",,1,式,,,,2010/5/1,100416,原価低減（5％)協力により,,,,,,,,,,,,,,
二華018-00,二華01,にかいえんいんさつ,二華園印刷,,書類送付案内,,30冊,,"6,600.00 ",式,1,式,,,,2008/2/1,080129,現行どおり,,,,,,,,,,,,,,
二華2401030,二華01,にかいえんいんさつ,二華園印刷,60,出庫伝票,,30冊,,"14,993.00 ",式,1,式,,,,2024/10/30,,,,,,,,,,,,,,,,
二華011-00,二華01,にかいえんいんさつ,二華園印刷,,貸出票,,100冊,,"40,000.00 ",式,1,式,,,,2008/2/1,080129,現行どおり,,,,,,,,,,,,,,
ロジス01,ロジ01,ろじ,ロジスネクスト中国㈱,,サイドブラシ,6400D-MLD用,T-59431,,"29,100.00 ",個,,個,,,,2016/11/25,U002012061-01-001,新規見積,,,,,,,,,,,,,,
ロジス02,ロジ01,ろじ,ロジスネクスト中国㈱,,オイルカトリッジ,6400D-MLD用,T-55849,,"2,880.00 ",個,,個,,,,2016/11/25,U002012061-01-001,新規見積,,,,,,,,,,,,,,
ロジス190329,ロジ01,ろじ,ロジスネクスト中国㈱,,ブラシ T-87097,S20D用,,,"83,200.00 ",個,,個,,,,2017/6/27,U002018503-01-001,再見積り,,,,,,,,,,,,,,
松原20231025-01,松原 01,まつばらてっこうしょ,有限会社松原鉄工所,52,3090550 バリンダー治具,,,,"118,000.00 ",式,,式,,,仕上げ場,2023/11/29,2023077A,新規,,,,,,,,,,,,,,
松原20231025-02,松原 01,まつばらてっこうしょ,有限会社松原鉄工所,52,PX12B01514P1 バリンダー治具,,,,"137,000.00 ",式,,式,,,仕上げ場,2023/11/29,2023076A,新規,,,,,,,,,,,,,,
松原20231025-03,松原 01,まつばらてっこうしょ,有限会社松原鉄工所,52,400バリンダー治具共用架台部,,,,"26,000.00 ",式,,式,,,仕上げ場,2023/11/29,2023078A,新規,,,,,,,,,,,,,,
マルヨシ 20241010,マルヨシ　01,まるよし,マルヨシ株式会社,100,OH G片手ハンマー #1-1/2,,HK-15G（352-8413）,,"3,145.00 ",個,,個,,,事務所,2024/10/10,D241010-004,新規,1～2日,,,,,,,,,,,,,
マルヨシ 20241028-01,マルヨシ　01,まるよし,マルヨシ株式会社,100,KTC ボールピンハンマ,,PH68-344（373-7055）,,"2,950.00 ",個,,個,,,事務所,2024/11/5,D241028-015,新規,1～2日,,,,,,,,,,,,,
マルヨシ 20241028-02,マルヨシ　01,まるよし,マルヨシ株式会社,100,OH 両口ハンマー,,OHW-12（123-4871）,堰折(フラン)使用　鉄グリップ,"5,875.00 ",個,,個,,,事務所,2024/11/5,D241028-015,新規,1～2日,,,,,,,,,,,,,
水島　版01-120822,水島01-01,みずしまこんぽう,水島梱包㈱,,焼入文字　版　新規作成,,,,"5,000.00 ",式,,式,,,,,,,,,,,,,,,,,,,,
水島　版02-140425,水島01-01,みずしまこんぽう,水島梱包㈱,,焼入文字　版　新規作成,,,,"3,000.00 ",式,,式,,,,,,,,,,,,,,,,,,,,
水島　い014-140425,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット（50枚の時）,,1000*1200*156,『(株)アキオカ　　　フラン模型用』,"4,650.00 ",枚,,枚,,,,2014/4/26,140425,新規注文,,,,,,,,,,,,,,
水島　い011-110428,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット（30枚）　　　　　　①『㈱アキオカ　中子用』　　　　　　　　　　②『㈱アキオカ　仕上用』,,1000*1200*156,,"3,800.00 ",枚,,枚,,,,,,,,,,,,,,,,,,,,
水島　い010-0518,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット（16枚の時）,,1600*1200*160,5015ハウジング　加工品運搬具,"12,000.00 ",枚,,枚,,,,2011/6/13,新規,,,,,,,,,,,,,,,
水島　い002-00,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット　（50枚の時）,,800*50*80　　3本足,APS（ラックマスター）,"2,250.00 ",枚,,,,,APS（ラックマスター）,,,,,,,,,,,,,,,,,
水島　い004-00,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット　（50枚の時）,,1000*1200*146,,"3,000.00 ",枚,,枚,,,,2009/8/11,新規,,,,,,,,,,,,,,,
水島　い013-120822,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット　（50枚の時）,,1100*1200*156,『保全部品用　（株）アキオカ』,"4,000.00 ",枚,,枚,,,,,,,,,,,,,,,,,,,,
水島　い001-00,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット　（30枚の時）,,800*50*80　　3本足,APS（ラックマスター）,"2,350.00 ",枚,,,,,APS（ラックマスター）,,,,,,,,,,,,,,,,,
水島　い003-00,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット　（30枚の時）,,1000*1200*146,,"3,100.00 ",枚,,枚,,,会長,2009/8/11,新規,,,,,,,,,,,,,,,
水島　い012-120822,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット　（30枚の時）,,1100*1200*156,『保全部品用　（株）アキオカ』,"4,100.00 ",枚,,枚,,,,,,,,,,,,,,,,,,,,
水島　い005-091015,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット　（20枚の時）,,1200*800*120　3本足,ラックマスター,"2,400.00 ",枚,20,枚,,,ラックマスター,,,,,,,,,,,,,,,,,
水島　い005-110416,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット　（20枚の時）,,1200*800*120板厚み20ミリ,『APS模型用』　　ラックマスター,"2,400.00 ",枚,20,枚,,,ラックマスター,,,,,,,,,,,,,,,,,
水島　い009-091208,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット,,1000*1200*156　（桁4本）（厚み28ミリ）,『㈱アキオカ　中子用』,"3,500.00 ",枚,,,,,,,,,,,,,,,,,,,,,,
水島220309-01,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット　NZ松,,800x1200x120,APS（ラックマスター）,"3,800.00 ",枚,　,枚,,,APS（ラックマスター）,2022/3/8,,30枚での注文,,,,,,,,,,,,,,
水島220309-02,水島01-01,みずしまこんぽう,水島梱包㈱,,木製パレット　杉,　,800x1200x120,APS（ラックマスター）,"3,000.00 ",枚,　,枚,,,APS（ラックマスター）,2022/3/8,,30枚での注文,,,,,,,,,,,,,,
水島241001,水島01-01,みずしまこんぽう,水島梱包㈱,60,ポリシート,24/10/1納品分より,0.05*1800*100,12本/注文ロット,"4,400.00 ",本,1,本,,,西工場,2024/10/1,,,5日,,,,,,,,,,,,,
水島003-00,水島01-01,みずしまこんぽう,水島梱包㈱,,ベニヤ　スポンジ両面張り,,5.5mm*900*900,,"1,000.00 ",枚,1,枚,,,,,,,,,,,,,,,,,,,,
水島　す-150330,水島01-01,みずしまこんぽう,水島梱包㈱,,発泡スチロール　硬め,,300*400*30,,150.00 ,枚,,枚,,,,,,,,,,,,,,,,,,,,
水島004-,水島01-01,みずしまこんぽう,水島梱包㈱,,発砲スチロール　50倍より硬い,,,,,,,,,,APS,,,,,,,,,,,,,,,,,
水島す002-00,水島01-01,みずしまこんぽう,水島梱包㈱,,発砲スチロール　50倍,,1200*200*300,,"1,150.00 ",本,,,,,フラン,,,,,,,,,,,,,,,,,
水島す003-00,水島01-01,みずしまこんぽう,水島梱包㈱,,発砲スチロール　50倍,,1000*210*130,,,本,,本,,,フラン,,,,,,,,,,,,,,,,,
水島004-01,水島01-01,みずしまこんぽう,水島梱包㈱,,発砲スチロール　50倍,,1000*210*130,,"1,170.00 ",本,,本,,,フラン,,,,,,,,,,,,,,,,,
水島　す-120706　A,水島01-01,みずしまこんぽう,水島梱包㈱,,発砲スチロール　50倍,,1000*250*200,,"1,900.00 ",本,,本,,,フラン,,,,,,,,,,,,,,,,,
水島　す-120706　B,水島01-01,みずしまこんぽう,水島梱包㈱,,発砲スチロール　50倍,,250*250*1000L,,"2,400.00 ",本,,本,,,フラン,,,,,,,,,,,,,,,,,
水島　す-120727,水島01-01,みずしまこんぽう,水島梱包㈱,,発砲スチロール　50倍,,300*255*1000L,,"3,260.00 ",本,,本,,,フラン,,,,,,,,,,,,,,,,,
水島　す①-140501,水島01-01,みずしまこんぽう,水島梱包㈱,,発砲スチロール　50倍,,300*400*30L,,見積依頼,本,,本,,,フラン,,,,,,,,,,,,,,,,,
水島001-00,水島01-01,みずしまこんぽう,水島梱包㈱,,ストレッチフィルム,,0.016*300*500,,600.00 ,本,1,箱,6,本,　,,,,,,,,,,,,,,,,,
水島　170621,水島01-01,みずしまこんぽう,水島梱包㈱,,発砲スチロール　50倍,,20*300*300,,80.00 ,枚,,枚,,,フラン,,,,,,,,,,,,,,,,,
水島　230403-01,水島01-01,みずしまこんぽう,水島梱包㈱,12,発砲スチロール　50倍,,250*200*200,,475.00 ,個,,個,,,フラン,2023/4/4,,,3～4日,,,,,,,,,,,,,
水島　230403-02,水島01-01,みずしまこんぽう,水島梱包㈱,12,発砲スチロール　50倍,,250*100*200,,240.00 ,個,,個,,,フラン,2023/4/4,,,3～4日,,,,,,,,,,,,,
水島　230403-03,水島01-01,みずしまこんぽう,水島梱包㈱,12,発砲スチロール　50倍,,1000*200*200,,"1,950.00 ",個,,個,,,フラン,2023/4/4,,,3～4日,,,,,,,,,,,,,
水島　230403-04,水島01-01,みずしまこんぽう,水島梱包㈱,12,発砲スチロール　50倍,,1000*100*200,,975.00 ,個,,個,,,フラン,2023/4/4,,,3～4日,,,,,,,,,,,,,
溝手001,溝手01,みぞてきがた,溝手木型製作所,,刻印　シェル金型取付用,,,7個発注時,"1,700.00 ",個,,個,,,,2012/6/29,120629,新規,,,,,,,,,,,,,,
溝手002,溝手01,みぞてきがた,溝手木型製作所,,FBOX造型機　アルミ補助プレート,,,　,"110,000.00 ",枚,,枚,,,,2012/6/29,120629,新規,,,,,,,,,,,,,,
溝手002,溝手01,みぞてきがた,溝手木型製作所,,FBOX造型機　アルミ補助プレート,,,　,"110,000.00 ",枚,,枚,,,,2012/6/29,120629,新規,,,,,,,,,,,,,,
三井 220921-01,三井01,みついいーあんどえすてくにかるりさーち,㈱三井E&Sテクニカルリサーチ,73,FCD（ガス溶接棒）　成分分析　（5元素：C、Si、Mn、Cu、Mg）,,サイズ：径≒4mm　六角形断面　長さ≒650mm,,"21,500.00 ",式,,式,,,保全,2022/9/22,H26164,,,,,,,,,,,,,,,
三井 220921-02,三井01,みついいーあんどえすてくにかるりさーち,㈱三井E&Sテクニカルリサーチ,73,FCD（ガス溶接棒）　試料調整及び報告書,,,,"10,500.00 ",式,,式,,,保全,2022/9/22,H26164,,,,,,,,,,,,,,,
ミツヤ499-003,ミツヤ01,みつや,㈱ミツヤ,,キトー　2本吊りチェンスリング D-VD-VSF,,8Φ*1100*1400,,"15,200.00 ",組,,組,,,,,,2019.7.18シマダオールへ移行,,,,,,,,,,,,,,
西郡 250305,西郡01,にしごおりしょうてん,㈱西郡商店,40,不二製作所　ジルコンビーズ,,FZB-30,1箱＝20KG,"45,800.00 ",箱,,箱,,,事務所,2025/3/7,202503-000394,,約1週間,,,,,,,,,,,,,
ミツヤ385,ミツヤ01,みつや,㈱ミツヤ,,ペーパーサンダー　耐水,日本研磨　紙ヤスリ,＃120　,,70.00 ,枚,　,枚,　,　,APS,,,,,,,,,,,,,,,,,
ミツヤ001,ミツヤ01,みつや,㈱ミツヤ,,（JBK）123119400A　フライホイール,,丸鋼350Φ×70L　FCD-4,,"22,700.00 ",個,,個,,,,2010/1/26,100126,,,,,,,,,,,,,,,
ミツヤ354,ミツヤ01,みつや,㈱ミツヤ,,(リョービ）355ミリ　高速切断機　C-3560,,,,"16,000.00 ",台,,台,,,フラン（香西）,,,,,,,,,,,,,,,,,
ミツヤ496,ミツヤ01,みつや,㈱ミツヤ,,10.9強力ボルト　M16x35,,,,64.00 ,個,,個,,,,,,,,,,,,,,,,,,,,
ミツヤ563,ミツヤ01,みつや,㈱ミツヤ,,1個口延長コード　2M,,トラスコ TKC15-2,,540.00 ,巻,,巻,,,,,,,,,,,,,,,,,,,,
ミツヤ002,ミツヤ01,みつや,㈱ミツヤ,,1点吊りJISロック止めワイヤー,,9Φ×0.9M,,"4,100.00 ",本,,本,,,APS仕様,,,,,,,,,,,,,,,,,
ミツヤ003,ミツヤ01,みつや,㈱ミツヤ,,2点吊りJISロック止めワイヤー,,9Φ×0.9M,,"5,850.00 ",本,,本,,,シェル仕様,,,,,,,,,,,,,,,,,
ミツヤ698,ミツヤ01,みつや,㈱ミツヤ,,3H バケットボルト ナット・ワッシャ付,,M10*40 ,,115.00 ,組,,組,,,保全,,,,,,,,,,,,,,,,,
ミツヤ 220915-01,ミツヤ01,みつや,㈱ミツヤ,,3個口延長コード　10M,うす緑・黄・紫・赤,VTCM-10,,"1,870.00 ",巻,,巻,,,,2022/9/15,2585,値上げ,即納,,,,,,,,,,,,,
ミツヤ　241031-02,ミツヤ01,みつや,㈱ミツヤ,確認,トリプル延長コード　10M,青・緑・赤・黄,防塵キャップ付 SX-103,ハタヤ,"3,580.00 ",巻,,巻,,,,2024/10/31,3151,値上げ,1～2日,,,,,,,,,,,,,
ミツヤ　220808-02,ミツヤ01,みつや,㈱ミツヤ,,3個口延長コード　20M　,青・緑・黄,防じんキャップ付き SX-203,,"4,000.00 ",巻,,巻,,,,,2563,,1～2日,,,,,,,,,,,,,
ミツヤ　240116,ミツヤ01,みつや,㈱ミツヤ,,3個口延長コード　10M　,タイカツ,防じんキャップ付き T-7C-10M,"送料\1,000","2,130.00 ",巻,,巻,,,APS,2025/1/20,3209,値上げ,約1週間,,,,,,,,,,,,,
ミツヤ　220808-04,ミツヤ01,みつや,㈱ミツヤ,,3個口延長コード　20M　,タイカツ,防じんキャップ付き T-7C-20M,"送料\1,000","2,700.00 ",巻,,巻,,,,,2563,,2～3日,,,,,,,,,,,,,
ミツヤ 230404-01,ミツヤ01,みつや,㈱ミツヤ,,3個口延長コード　5M,TRUSCO,TKC15-053P,,"1,710.00 ",個,,個,,,,2023/4/5,2707,値上げ,1～2日,,,,,,,,,,,,,
ミツヤ411,ミツヤ01,みつや,㈱ミツヤ,,６角穴付きボルト,21-09-005,M10×50,,33.00 ,個,1,箱,50,本,砂処理,,,,,,,,,,,,,,,,,
ミツヤ353,ミツヤ01,みつや,㈱ミツヤ,,６角穴付きボルト半ネジ,21-09-006,L170,,,,,,,,,,,,,,,,,,,,,,,,,
ミツヤ397,ミツヤ01,みつや,㈱ミツヤ,,6角レンチ　長,21-09-007,PB211-3,,,本,3,本,,,,,,,,,,,,,,,,,,,,
ミツヤ501,ミツヤ01,みつや,㈱ミツヤ,,A&D デジタル台はかり　,21-09-008,FG-30KAM,ひょう量30kg,"32,500.00 ",台,,台,,,,,,,,,,,,,,,,,,,,
ミツヤ 190212-01,ミツヤ01,みつや,㈱ミツヤ,,ALPEN コンクリートドリル　6.0φ*300,,,,740.00 ,本,,本,,,APS,,,,,,,,,,,,,,,,,
ミツヤ416-002,ミツヤ01,みつや,㈱ミツヤ,,APS 湯口カップ ,,別作プラグボルト,ネジだけ,"3,000.00 ",個,,個,,,,,,,,,,,,,,,,,,,,
ミツヤ416,ミツヤ01,みつや,㈱ミツヤ,,APS 湯口カップ　　,,円盤+ネジ部,,"9,800.00 ",個,,個,,,,,,,,,,,,,,,,,,,,
ミツヤ 230206-02,ミツヤ01,みつや,㈱ミツヤ,9または10,B&C リチウムグリス,１箱＝20本入,400g　#114,,380.00 ,本,,本,,,事務所,2023/2/6,2663,値上げ,即納,,,,,,,,,,,,,
ミツヤ838,ミツヤ01,みつや,㈱ミツヤ,,FBOX-2R ブローノズル部スペーサー,,SUS2B 0.1t,,"1,350.00 ",枚,,枚,,,,,,,,,,,,,,,,,,,,
ミツヤ839,ミツヤ01,みつや,㈱ミツヤ,,FBOX-2R ブローノズル部スペーサー,,SUS2B 0.3t,,"1,250.00 ",枚,,枚,,,,,,,,,,,,,,,,,,,,
ミツヤ600,ミツヤ01,みつや,㈱ミツヤ,,FCH-20用　ノミ　G-2-3,200mm ,,,"1,900.00 ",本,,本,,,,,,,,,,,,,,,,,,,,
ミツヤ 180323-01,ミツヤ01,みつや,㈱ミツヤ,,FG-26H-1用コレット　No.24 G-220342-00,,,,"3,940.00 ",個,,個,,,,,,,,,,,,,,,,,,,,
ミツヤ 190323-02,ミツヤ01,みつや,㈱ミツヤ,,FG-26H-1用コレットナット No.31 G-144343-00,,,,"1,370.00 ",個,,個,,,,,,,,,,,,,,,,,,,,
ミツヤ 190521-02,ミツヤ01,みつや,㈱ミツヤ,31,GC800T-6用スペアレンズ　IR5,UV 濃い緑の面 スペアレンズ,,,"5,980.00 ",枚,,枚,,,事務所,,,,,,,,,,,,,,,,,
ミツヤ567,ミツヤ01,みつや,㈱ミツヤ,,IDEC 豆電球 LS-6,操作盤用豆電球（小),,,100.00 ,個,,個,,,,,,,,,,,,,,,,,,,,
ミツヤ 190521-01,ミツヤ01,みつや,㈱ミツヤ,2,IR遮光面　金具付本体一式,UV 濃い緑の面　電気炉用,GC800T-6 IR5,,"7,440.00 ",個,,個,,,事務所,,,,,,,,,,,,,,,,,
ミツヤ 201005-01,ミツヤ01,みつや,㈱ミツヤ,2,IR遮光面　スペアレンズ,UV 濃い緑の面　電気炉用,GC800T-6 IR5　,,"5,980.00 ",個,,個,,,事務所,,,,,,,,,,,,,,,,,
ミツヤ508,ミツヤ01,みつや,㈱ミツヤ,,IZUMI 豆球 24V1W,,LS-2,,150.00 ,個,,個,,,FBOX,,,,,,,,,,,,,,,,,
ミツヤ 170626,ミツヤ01,みつや,㈱ミツヤ,,JISロック止ワイヤー　2本吊　9Φ*1m  リング0.5tフック付,,,,"5,400.00 ",組,,組,,,シェル工場,2017/6/6,,新規見積,,,,,,,,,,,,,,
