河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,鉄板　,12t　5*10,,,,1,枚,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,鉄板　,12t　3*6,,,,2,枚,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,鉄　溶接丁番,89mm,,,,2,枚,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,NOK　Oリング,AS568-113-A,,,,4,個,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,NOK　Oリング,AS568-319-A,,,,4,個,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,焼入れボルト,M16*160,,,,20,本,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,筒型ブラシ,15φ,,,,10,本,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,サイクロ減速機ギアモータ,CNHM05-6100-B-29,,,,1,台,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,サイクロ減速機ギアモータ,CHHM5-6135-EP-29,,,,1,台,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,チャンネル,9*75*150　5.5M,,,,3,本,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,日本ホイスト　Ｉビームキャリスタ,,,,,10,個,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,木柄　什能,3号,,,,1,丁,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,スカイマスター　リース代,22M,,,,1,式,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,メッキ　スプリングワッシャー,M16,,,,250,枚,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,メッキ　5°テーパーワッシャー,M16,,,,30,枚,,,,,,,,,,,
河田朋也,2022/6/15,　,ミツヤ01,ミツヤ株式会社,日本ホイスト　スイッチ,SBA-6-WA-AAA　6MH　F付,,,,1,式,,,,,,,,,,,
河田朋也,2022/6/15,　,備商01,備商株式会社,テイメンライナ,WBT3A007　0007A,,,,4,個,,,フラン,,,,,,,,
河田朋也,2022/6/16,猪木220429-05,猪木01,猪木酸素玉島店有限会社,高純度アルゴン(7?),,1本,6/23,,1,本,,,指定場所,,,,,,,,
河田朋也,2022/6/20,猪木220401-02,猪木01,猪木酸素玉島店有限会社,LB26 Φ3.2,溶接棒,,,,40,KG,,,保全,,,,,,,,
河田朋也,2022/6/20,猪木220429-01,猪木01,猪木酸素玉島店有限会社,酸素(7?),,,,,6,本,,,指定場所,,,,,,,,
河田朋也,2022/6/20,猪木220429-02,猪木01,猪木酸素玉島店有限会社,アセチレン,,,,,4,本,,,指定場所,,,,,,,,
河田朋也,2022/6/20,猪木220429-03,猪木01,猪木酸素玉島店有限会社,炭酸ガス(30kg),,,,,4,本,,,指定場所,,,,,,,,
河田朋也,2022/6/20,猪木220620-01,猪木01,猪木酸素玉島店有限会社,ZⅡチップ,TET01296,,,,20,本,,,保全,,,,,,,,
河田朋也,2022/6/20,猪木220620-02,猪木01,猪木酸素玉島店有限会社,ノズルS2,TGN00043,,,,10,個,,,保全,,,,,,,,
